case_key,center_id,H,K,budget_tier,token,arch_idx,step,support_mse,validation_wmse,check_wmse,check_mae,check_worst10,cumulative_adaptation_seconds
c1087_h1_k10_btight,1087,1,10,tight,C1_A57,57,20,0.004112290684133768,0.008649983443319798,0.007392977364361286,0.06770283728837967,0.033968131989240646,0.5224112000000218
c1087_h1_k10_btight,1087,1,10,tight,C1_A57,57,50,0.0037460520397871733,0.008638379164040089,0.007263918872922659,0.06713072955608368,0.033284563571214676,1.2811889000000747
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,0,0.0031135689932852983,0.005616496317088604,0.006021379493176937,0.06267467886209488,0.02552487701177597,0.0
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,1,0.0029819414485245943,0.005538769997656345,0.00590954115614295,0.06206568330526352,0.025117317214608192,0.037183800000008205
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,5,0.002585931681096554,0.005315461661666632,0.005568769294768572,0.06014014780521393,0.023778580129146576,0.13911230000002206
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,10,0.0022861536126583815,0.005165390204638243,0.005306903272867203,0.058609895408153534,0.022724732756614685,0.26453670000003626
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,20,0.0019927844405174255,0.005059700924903154,0.005057789850980043,0.057207316160202026,0.021650424227118492,0.5145899000000895
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A55,55,50,0.0016903927316889167,0.0050595831125974655,0.0049110292457044125,0.05646196007728577,0.020833134651184082,1.2565577999999107
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,0,0.0027377663645893335,0.005624435842037201,0.005297293420881033,0.05892571434378624,0.0219673290848732,0.0
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,1,0.002634338801726699,0.005581497214734554,0.005208179354667664,0.05841236934065819,0.02163318730890751,0.029128100000008317
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,5,0.0023415032774209976,0.005481575150042772,0.004956989549100399,0.05694010481238365,0.02066640928387642,0.13945489999997562
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,10,0.0021352951880544424,0.005443880334496498,0.004788250662386417,0.05595117434859276,0.01994885690510273,0.3390446999999597
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,20,0.0019250685581937432,0.005452565848827362,0.004652774427086115,0.05512954294681549,0.019358931109309196,0.6040199999999629
c1087_h1_k10_btight,1087,1,10,tight,STRONG_A56,56,50,0.001595592126250267,0.005494604352861643,0.0045908247120678425,0.05469405651092529,0.01905091106891632,1.3705408999999804
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,0,0.004868153017014265,0.006199376657605171,0.0065681105479598045,0.06577456742525101,0.027037914842367172,0.0
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,1,0.004772521089762449,0.006120103411376476,0.0064507885836064816,0.06512598693370819,0.02665061317384243,0.02567289999998934
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,5,0.0044858320616185665,0.005884355399757624,0.006089079659432173,0.06308960914611816,0.02540903352200985,0.12382529999999292
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,10,0.004262817092239857,0.0057080709375441074,0.005801673512905836,0.06146542355418205,0.024409998208284378,0.24669969999999353
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,20,0.004009835887700319,0.00553684588521719,0.005506272893399,0.059802234172821045,0.02332795411348343,0.4976020000000574
c1087_h1_k20_btight,1087,1,20,tight,PT_A57,57,50,0.0035953677725046873,0.005395260639488697,0.005293922498822212,0.058588139712810516,0.022563835605978966,1.2234330000000568
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,0,0.010803048498928547,0.011751786805689335,0.009726732969284058,0.07784199714660645,0.04417359456419945,0.0
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,1,0.009303937666118145,0.010363835841417313,0.00864328071475029,0.07296069711446762,0.03995351493358612,0.02396210000000565
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,5,0.006612139288336039,0.007891361601650715,0.0069740768522024155,0.06585751473903656,0.03186870366334915,0.12235399999994456
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,10,0.00586490985006094,0.007237154524773359,0.006776371505111456,0.06568451970815659,0.02975192293524742,0.2508070999999461
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,20,0.0056257667019963264,0.007093049120157957,0.006886007729917765,0.06665375083684921,0.029633833095431328,0.4844059999999786
c1087_h1_k20_btight,1087,1,20,tight,C1_A57,57,50,0.005326517857611179,0.007036944385617971,0.006842928007245064,0.06655338406562805,0.029363015666604042,1.2270861000000366
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,0,0.005958916153758764,0.005617162212729454,0.006039770320057869,0.06278316676616669,0.025664616376161575,0.0
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,1,0.005935853812843561,0.005601745564490557,0.006017492618411779,0.06266064196825027,0.025586234405636787,0.026120499999990443
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,5,0.00584948156028986,0.0055503398180007935,0.005942423827946186,0.06224171444773674,0.025320151820778847,0.11966479999998114
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,10,0.005751326214522123,0.005504292901605368,0.005873866844922304,0.061847105622291565,0.025074809789657593,0.2386776000000168
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,20,0.005574753042310476,0.00545218912884593,0.005793327931314707,0.06135866418480873,0.024797655642032623,0.4853069000000687
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A55,55,50,0.005119580775499344,0.005442806985229254,0.005759866442531347,0.06106956675648689,0.024719133973121643,1.210455100000047
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,0,0.0034983388613909483,0.005620402749627829,0.005308058578521013,0.05902780592441559,0.022098202258348465,0.0
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,1,0.0034487308003008366,0.005590984132140875,0.005243638530373573,0.058654818683862686,0.021861664950847626,0.02465689999999654
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,5,0.0033099588472396135,0.005515783093869686,0.005053889937698841,0.0575370118021965,0.021161776036024094,0.12189879999996833
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,10,0.003216073615476489,0.0054765245877206326,0.004915643949061632,0.056721627712249756,0.02062038704752922,0.2388360999999577
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,20,0.0031291923951357603,0.005461185239255428,0.004792437423020601,0.055977173149585724,0.020110229030251503,0.48012169999992693
c1087_h1_k20_btight,1087,1,20,tight,STRONG_A56,56,50,0.0030022133141756058,0.0054748025722801685,0.004736531525850296,0.05563591048121452,0.019851863384246826,1.1978204999998638
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,0,0.007233923766762018,0.008796073496341705,0.010516266338527203,0.08118937909603119,0.03890196233987808,0.0
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,1,0.006966869812458754,0.008661783300340176,0.010310810059309006,0.0802886039018631,0.03825204446911812,0.025912299999987454
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,5,0.00604943186044693,0.008219938725233078,0.009606478735804558,0.0772373154759407,0.03590940311551094,0.12710059999997725
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,10,0.005178255960345268,0.007837928831577301,0.00894095841795206,0.07439054548740387,0.033474866300821304,0.25561229999996726
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,20,0.0040586250834167,0.007439166773110628,0.008095831610262394,0.07088661193847656,0.03015907295048237,0.5119477999999731
c1087_h4_k10_btight,1087,4,10,tight,PT_A57,57,50,0.0028707568999379873,0.007329470012336969,0.007257009856402874,0.06781353056430817,0.026445630937814713,1.2595802999998682
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,0,0.007172733079642057,0.01668987236917019,0.013217172585427761,0.09285492449998856,0.047488920390605927,0.0
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,1,0.006894969847053289,0.0162550900131464,0.012852668762207031,0.09143613278865814,0.046453267335891724,0.022835900000018228
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,5,0.006043803412467241,0.014848207123577595,0.011688726022839546,0.086834616959095,0.04296501725912094,0.1185463999999854
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,10,0.00538495322689414,0.01364235207438469,0.010714422911405563,0.082829549908638,0.03976792097091675,0.24426569999997128
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,20,0.004751013591885567,0.0122962836176157,0.009661301970481873,0.07841172814369202,0.03609873354434967,0.4925348999999528
c1087_h4_k10_btight,1087,4,10,tight,C1_A57,57,50,0.004297100938856602,0.011202361434698105,0.008830628357827663,0.0748198926448822,0.03306955099105835,1.2496592000000533
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,0,0.0023804749362170696,0.006943077780306339,0.006319751031696796,0.0634835734963417,0.021898388862609863,0.0
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,1,0.0023462965618819,0.006919202394783497,0.006285007111728191,0.06330778449773788,0.02180320955812931,0.023240799999996398
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,5,0.0022326025646179914,0.006842350121587515,0.006169140338897705,0.06272981315851212,0.021483415737748146,0.12741350000001717
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,10,0.0021307875867933035,0.006778565235435963,0.006065309047698975,0.06220696121454239,0.02117842249572277,0.24401200000005474
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,20,0.0020110246259719133,0.006716493517160416,0.005945438519120216,0.06159516051411629,0.02080245316028595,0.48494160000009856
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A55,55,50,0.0019007030641660094,0.006710161454975605,0.00586434081196785,0.06117909401655197,0.020508253946900368,1.2211126000000831
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,0,0.007132090628147125,0.008484202437102795,0.008733188733458519,0.07570432871580124,0.02947988547384739,0.0
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,1,0.006924817804247141,0.008470597676932812,0.008684386499226093,0.07551803439855576,0.029258694499731064,0.024287500000014006
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,5,0.006191084627062082,0.008448448032140732,0.008530647493898869,0.07494554668664932,0.028526201844215393,0.12232360000001563
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,10,0.005454813130199909,0.008476931601762772,0.008413435891270638,0.07452836632728577,0.02798808366060257,0.2595215000000053
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,20,0.004420149605721235,0.008644220419228077,0.008341762237250805,0.07429159432649612,0.02763097733259201,0.5281983000000139
c1087_h4_k10_btight,1087,4,10,tight,STRONG_A56,56,50,0.0030676282476633787,0.009318246506154537,0.008583247661590576,0.07540788501501083,0.028849586844444275,1.2752628999999729
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,0,0.006043463945388794,0.008767480961978436,0.010538902133703232,0.08123131841421127,0.03890196233987808,0.0
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,1,0.0059316991828382015,0.008677777834236622,0.010404456406831741,0.08063067495822906,0.038497477769851685,0.02571720000000255
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,5,0.005543846637010574,0.0083678113296628,0.009928570128977299,0.0785224437713623,0.03701973706483841,0.13060050000004253
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,10,0.005168123170733452,0.008070467971265316,0.0094502167776227,0.07642622292041779,0.03544580936431885,0.26061300000006327
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,20,0.004666686058044434,0.007682762108743191,0.008772470988333225,0.07347866892814636,0.03300781920552254,0.5119386000000361
c1087_h4_k20_btight,1087,4,20,tight,PT_A57,57,50,0.004059778992086649,0.007264689542353153,0.007854022085666656,0.06966810673475266,0.029455117881298065,1.2338787999999
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,0,0.011973490938544273,0.01667298935353756,0.013258791528642178,0.0930904969573021,0.047488920390605927,0.0
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,1,0.011388232000172138,0.016023360192775726,0.012717468664050102,0.09096332639455795,0.04593254625797272,0.02360699999999838
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,5,0.009583655744791031,0.01397144515067339,0.011047575622797012,0.08421234786510468,0.04070740193128586,0.12090649999996117
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,10,0.008181917481124401,0.01229806151241064,0.009751387871801853,0.07870163768529892,0.03621368110179901,0.2530857999999796
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,20,0.006859532091766596,0.010582867078483105,0.008539692498743534,0.07342705130577087,0.03198743984103203,0.48873409999998785
c1087_h4_k20_btight,1087,4,20,tight,C1_A57,57,50,0.006045521702617407,0.00940052978694439,0.007877087220549583,0.07050921767950058,0.029749203473329544,1.2155273999999565
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,0,0.0044946386478841305,0.006902403198182583,0.0063326433300971985,0.06354888528585434,0.021898388862609863,0.0
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,1,0.00445963442325592,0.006914312019944191,0.006362914573401213,0.06371673196554184,0.02203998528420925,0.02447600000002126
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,5,0.004339525010436773,0.00696729077026248,0.006482530385255814,0.064364954829216,0.022579442709684372,0.12385299999999688
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,10,0.0042243460193276405,0.007039840333163738,0.00662490539252758,0.06511394679546356,0.023178299888968468,0.24330980000002
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,20,0.004067334812134504,0.007184081245213747,0.006873589474707842,0.06641791015863419,0.024172939360141754,0.48626910000001544
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A55,55,50,0.003822340164333582,0.007498003076761961,0.0073373583145439625,0.06889886409044266,0.025919433683156967,1.2214683000000832
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,0,0.006829199381172657,0.008440627716481686,0.008690381422638893,0.07544206827878952,0.02947988547384739,0.0
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,1,0.006790298502892256,0.008427570573985577,0.008664487861096859,0.0753367468714714,0.02938259206712246,0.024513299999995297
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,5,0.006647256202995777,0.008381455205380917,0.008569875732064247,0.07495349645614624,0.0290162842720747,0.12074459999993792
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,10,0.006492638494819403,0.008335113525390625,0.008468792773783207,0.07454529404640198,0.028614012524485588,0.25416449999997326
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,20,0.006243707146495581,0.008268274366855621,0.00830918736755848,0.07389193773269653,0.02801331877708435,0.5062239999999747
c1087_h4_k20_btight,1087,4,20,tight,STRONG_A56,56,50,0.005756916478276253,0.008154384791851044,0.00801064446568489,0.07260651141405106,0.026847660541534424,1.2574350999998956
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,0,0.00030227357638068497,0.0006459442665800452,0.0007734667742624879,0.020509477704763412,0.004300137050449848,0.0
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,1,0.0003012803790625185,0.0006475212285295129,0.0007761662127450109,0.02054833248257637,0.004314571153372526,0.02498779999999101
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,5,0.0002980392600875348,0.0006529089296236634,0.0007852453854866326,0.02067873254418373,0.004363137762993574,0.12615089999999896
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,10,0.00029493457986973226,0.0006578351021744311,0.0007934404420666397,0.02079964242875576,0.004405783489346504,0.2565002999999706
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,20,0.00028989886050112545,0.0006635506288148463,0.0008030800381675363,0.020938921719789505,0.004454930312931538,0.5195732999999905
c1088_h1_k10_bmedium,1088,1,10,medium,PT_A57,57,50,0.0002765853423625231,0.0006685685366392136,0.0008129883790388703,0.021078603342175484,0.004506743513047695,1.2682828000000654
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,0,0.0010092456359416246,0.001503349281847477,0.0013953205198049545,0.029813997447490692,0.006011748220771551,0.0
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,1,0.0006705605774186552,0.0012214301386848092,0.0010834765853360295,0.02577769011259079,0.004941764287650585,0.02510699999999133
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,5,0.0003448313509579748,0.001006954931654036,0.0008153686067089438,0.022480558604002,0.0037408540956676006,0.12267589999996176
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,10,0.00032087054569274187,0.0010178694501519203,0.000811384932603687,0.02263224497437477,0.003691399935632944,0.24781409999994253
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,20,0.00031623258837498724,0.0010254924418404698,0.0008155322866514325,0.022734424099326134,0.003698695683851838,0.5032457999999735
c1088_h1_k10_bmedium,1088,1,10,medium,C1_A57,57,50,0.0003049967053811997,0.001029645325616002,0.0008185998303815722,0.022787345573306084,0.0037118601612746716,1.2651670999999851
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,0,0.000452285137725994,0.0010613087797537446,0.001092827646061778,0.02508411556482315,0.005704686976969242,0.0
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,1,0.00044900874490849674,0.0010636200895532966,0.001098237349651754,0.025156235322356224,0.0057347915135324,0.0030004999999846405
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,5,0.00043588175321929157,0.001074533211067319,0.0011211347300559282,0.02545969747006893,0.005858425050973892,0.010771599999969794
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,10,0.00042251645936630666,0.0010875684674829245,0.0011476753279566765,0.025806330144405365,0.005996788386255503,0.020374499999945783
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,20,0.0004000600893050432,0.001116401981562376,0.0012004462769255042,0.02647078037261963,0.006257415283471346,0.03935289999989777
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A1,1,50,0.0003718889784067869,0.0011801132932305336,0.0013081820216029882,0.02775343507528305,0.006748414132744074,0.09792309999988902
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A6,6,0,0.001139871310442686,0.0005939222755841911,0.0007307135383598506,0.02071712724864483,0.003749315394088626,0.0
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A6,6,1,0.0011315481970086694,0.000593976175878197,0.0007320820586755872,0.020695434883236885,0.00376888457685709,0.002547399999997424
c1088_h1_k10_bmedium,1088,1,10,medium,STRONG_A6,6,5,0.0011065220460295677,0.0005982067668810487,0.0007410948164761066,0.020682092756032944,0.003849932923913002,0.009811799999994264
